transaction_id,account_id,amount,transaction_type,timestamp,city
TXN00002931,ACC9582,16954.85,transfer,2024-10-24 12:08:38,Janakpur
TXN00009451,ACC3112,2106.77,payment,2024-10-24 12:48:14,Lalitpur
TXN00000667,ACC9698,1790.13,withdrawal,2024-10-24 13:31:12,Bhaktapur
TXN00005685,ACC9098,964.5,transfer,2024-10-24 14:26:09,Kathmandu
TXN00008498,ACC4807,33457.14,withdrawal,2024-10-24 14:53:46,Biratnagar
TXN00004409,ACC3381,8793.93,deposit,2024-10-24 15:20:28,Lalitpur
TXN00004394,ACC3262,1027.16,transfer,2024-10-24 15:33:25,Hetauda
TXN00000405,ACC9518,1211.81,deposit,2024-10-24 15:49:16,Pokhara
TXN00009366,ACC6020,148.18,payment,2024-10-24 16:08:52,Hetauda
TXN00003201,ACC1975,4317.15,payment,2024-10-24 18:22:20,Hetauda
TXN00001139,ACC1510,9845.8,withdrawal,2024-10-24 18:48:41,Kathmandu
TXN00009249,ACC2755,42599.11,transfer,2024-10-24 18:54:02,Kathmandu
TXN00006142,ACC8121,2719.33,payment,2024-10-24 19:00:08,Biratnagar
TXN00003623,ACC7112,57.03,withdrawal,2024-10-24 19:24:30,Butwal
TXN00002571,ACC1732,3217.87,withdrawal,2024-10-24 19:29:09,Nepalgunj
TXN00003864,ACC2752,1936.78,transfer,2024-10-24 19:47:22,Butwal
TXN00002906,ACC8118,13375.21,deposit,2024-10-24 20:51:14,Dharan
TXN00004462,ACC5277,120418.0,payment,2024-10-24 21:24:40,Nepalgunj
TXN00004648,ACC4739,2781.93,transfer,2024-10-24 22:01:57,Kathmandu
TXN00006065,ACC7586,4273.3,transfer,2024-10-24 22:08:17,Pokhara
TXN00006482,ACC2449,51.66,payment,2024-10-24 22:14:43,Pokhara
TXN00007515,ACC9274,283.03,payment,2024-10-24 23:52:41,Kathmandu
TXN00002743,ACC2526,3252.01,transfer,2024-10-25 00:45:55,Nepalgunj
TXN00002091,ACC8298,5730.11,transfer,2024-10-25 02:57:18,Nepalgunj
TXN00001095,ACC4990,12903.84,deposit,2024-10-25 03:06:47,Janakpur
TXN00004693,ACC3795,19982.51,transfer,2024-10-25 04:13:02,Biratnagar
TXN00003484,ACC2480,2621.84,transfer,2024-10-25 04:49:26,Bhaktapur
TXN00009521,ACC7258,23370.01,payment,2024-10-25 06:16:02,Kathmandu
TXN00008106,ACC6896,56.73,deposit,2024-10-25 09:12:21,Bhaktapur
TXN00009857,ACC2228,536.21,transfer,2024-10-25 10:52:30,Nepalgunj
TXN00005047,ACC4714,47.04,deposit,2024-10-25 11:02:31,Biratnagar
TXN00006144,ACC6477,11691.87,payment,2024-10-25 11:23:52,Pokhara
TXN00005415,ACC2063,721.36,transfer,2024-10-25 11:58:30,Lalitpur
TXN00006219,ACC6362,1752.64,withdrawal,2024-10-25 12:45:38,Biratnagar
TXN00004046,ACC9419,1299.58,payment,2024-10-25 13:22:36,Biratnagar
TXN00001051,ACC2911,853.1,withdrawal,2024-10-25 14:31:52,Dharan
TXN00009253,ACC7587,1248.53,deposit,2024-10-25 14:40:31,Bhaktapur
TXN00001866,ACC6373,107.23,withdrawal,2024-10-25 15:42:52,Janakpur
TXN00009771,ACC4009,1.17,withdrawal,2024-10-25 16:05:55,Janakpur
TXN00006137,ACC1706,26365.46,deposit,2024-10-25 16:46:45,Kathmandu
TXN00006374,ACC3634,38133.82,withdrawal,2024-10-25 17:50:12,Bhaktapur
TXN00007450,ACC3561,1791.93,withdrawal,2024-10-25 20:34:04,Kathmandu
TXN00009859,ACC9151,9058.73,transfer,2024-10-25 21:59:54,Biratnagar
TXN00009171,ACC9529,331.17,withdrawal,2024-10-25 22:14:03,Dharan
TXN00007700,ACC8411,16341.1,withdrawal,2024-10-25 22:56:18,Janakpur
TXN00004562,ACC6331,92788.8,deposit,2024-10-26 00:02:34,Bhaktapur
TXN00008112,ACC3853,62.54,payment,2024-10-26 00:04:20,Kathmandu
TXN00004700,ACC9856,1166.47,payment,2024-10-26 00:14:50,Dharan
TXN00005292,ACC8399,7430.71,payment,2024-10-26 00:24:46,Hetauda
TXN00007002,ACC9763,85.17,payment,2024-10-26 00:24:50,Biratnagar
TXN00007278,ACC2478,2605.92,withdrawal,2024-10-26 01:04:31,Hetauda
TXN00000237,ACC7396,51.92,payment,2024-10-26 01:13:14,Biratnagar
TXN00009325,ACC1131,165.5,withdrawal,2024-10-26 04:05:02,Biratnagar
TXN00009045,ACC9292,1631.0,payment,2024-10-26 04:20:17,Hetauda
TXN00000272,ACC5272,168.73,deposit,2024-10-26 04:34:12,Lalitpur
TXN00007384,ACC3721,606.69,transfer,2024-10-26 05:03:20,Dharan
TXN00003878,ACC8381,4846.49,withdrawal,2024-10-26 05:34:38,Pokhara
TXN00005929,ACC7995,31633.75,deposit,2024-10-26 07:49:28,Kathmandu
TXN00003025,ACC2565,70.85,withdrawal,2024-10-26 07:51:43,Butwal
TXN00005420,ACC5496,281.97,deposit,2024-10-26 08:27:34,Kathmandu
TXN00009416,ACC2429,499.92,withdrawal,2024-10-26 08:44:25,Nepalgunj
TXN00005931,ACC5216,431.21,transfer,2024-10-26 08:46:30,Butwal
TXN00009134,ACC2565,5155.51,withdrawal,2024-10-26 08:56:07,Pokhara
TXN00004768,ACC8460,1798.08,withdrawal,2024-10-26 10:05:21,Janakpur
TXN00002708,ACC9827,3126.93,transfer,2024-10-26 12:09:32,Hetauda
TXN00001884,ACC1436,911.48,deposit,2024-10-26 13:24:08,Pokhara
TXN00003557,ACC3967,10733.08,deposit,2024-10-26 13:35:35,Hetauda
TXN00006783,ACC8986,3346.69,withdrawal,2024-10-26 13:50:22,Janakpur
TXN00001900,ACC6139,1650.84,payment,2024-10-26 15:29:49,Kathmandu
TXN00009147,ACC7597,1815.46,transfer,2024-10-26 15:32:06,Lalitpur
TXN00005228,ACC9732,6847.74,transfer,2024-10-26 16:22:26,Biratnagar
TXN00001407,ACC6072,173.53,deposit,2024-10-26 17:10:08,Biratnagar
TXN00002520,ACC9907,543.04,withdrawal,2024-10-26 17:41:05,Kathmandu
TXN00002935,ACC9128,17190.18,transfer,2024-10-26 19:21:46,Hetauda
TXN00005812,ACC5780,53310.3,transfer,2024-10-26 19:24:31,Dharan
TXN00005059,ACC4617,2259.67,deposit,2024-10-26 19:38:02,Nepalgunj
TXN00004561,ACC2650,350.59,withdrawal,2024-10-26 20:30:00,Bhaktapur
TXN00004744,ACC7745,6833.18,withdrawal,2024-10-26 22:46:49,Lalitpur
TXN00003253,ACC5205,10692.74,payment,2024-10-26 23:00:54,Kathmandu
TXN00002618,ACC3826,3512.18,transfer,2024-10-26 23:23:53,Biratnagar
TXN00007807,ACC4829,7015.84,withdrawal,2024-10-26 23:52:26,Dharan
TXN00000661,ACC4630,946.41,withdrawal,2024-10-27 01:33:49,Hetauda
TXN00002150,ACC5516,111.46,withdrawal,2024-10-27 01:34:23,Butwal
TXN00004573,ACC4013,15030.53,deposit,2024-10-27 02:06:49,Butwal
TXN00008473,ACC4276,798.9,transfer,2024-10-27 03:21:23,Hetauda
TXN00008023,ACC4153,79.52,withdrawal,2024-10-27 04:07:06,Hetauda
TXN00004712,ACC6688,9750.37,deposit,2024-10-27 04:48:27,Biratnagar
TXN00002249,ACC6053,2042.15,transfer,2024-10-27 04:56:28,Butwal
TXN00008010,ACC7735,23431.55,deposit,2024-10-27 05:48:23,Butwal
TXN00003461,ACC5087,88560.9,payment,2024-10-27 07:18:34,Lalitpur
TXN00003289,ACC1507,849.4,transfer,2024-10-27 08:41:39,Dharan
TXN00009402,ACC5986,1357.36,deposit,2024-10-27 09:12:04,Butwal
TXN00001636,ACC3621,1329.69,deposit,2024-10-27 10:35:52,Kathmandu
TXN00002498,ACC1440,1703.57,deposit,2024-10-27 11:14:12,Nepalgunj
TXN00005711,ACC2022,3547.62,transfer,2024-10-27 11:43:31,Kathmandu
TXN00002983,ACC8483,12900.02,deposit,2024-10-27 13:27:13,Bhaktapur
TXN00003374,ACC4471,110679.43,payment,2024-10-27 14:52:41,Dharan
TXN00000030,ACC4527,1663.39,payment,2024-10-27 17:47:08,Pokhara
TXN00001480,ACC8167,1242.75,deposit,2024-10-27 17:47:51,Janakpur
TXN00000926,ACC9864,141.69,payment,2024-10-27 19:06:29,Biratnagar
TXN00006345,ACC4097,3176.45,withdrawal,2024-10-27 19:35:13,Hetauda
TXN00000568,ACC9837,396.96,payment,2024-10-27 19:55:13,Butwal
TXN00005699,ACC4369,2416.47,payment,2024-10-27 19:59:24,Kathmandu
TXN00008870,ACC2895,193.98,deposit,2024-10-27 23:12:25,Hetauda
TXN00008599,ACC9313,351.76,deposit,2024-10-28 00:11:42,Nepalgunj
TXN00004533,ACC9066,8116.57,transfer,2024-10-28 01:47:15,Dharan
TXN00000900,ACC3492,581.8,withdrawal,2024-10-28 01:54:53,Nepalgunj
TXN00001376,ACC3827,1961.28,deposit,2024-10-28 03:13:59,Pokhara
TXN00003430,ACC9054,26974.46,withdrawal,2024-10-28 05:11:43,Biratnagar
TXN00007801,ACC8615,562.73,withdrawal,2024-10-28 06:25:18,Hetauda
TXN00007071,ACC4747,33244.24,transfer,2024-10-28 06:57:04,Hetauda
TXN00009393,ACC8734,1927.52,withdrawal,2024-10-28 07:33:34,Kathmandu
TXN00005108,ACC3773,3268.74,transfer,2024-10-28 08:01:05,Janakpur
TXN00007656,ACC9408,1530.09,payment,2024-10-28 09:28:35,
TXN00008989,ACC2468,62883.2,withdrawal,2024-10-28 09:32:41,Hetauda
TXN00009630,ACC1710,176357.38,transfer,2024-10-28 11:17:20,Bhaktapur
TXN00002127,ACC9835,281.01,deposit,2024-10-28 13:01:20,Janakpur
TXN00004029,ACC7248,72916.94,transfer,2024-10-28 14:24:15,Butwal
TXN00000124,ACC9201,180.6,deposit,2024-10-28 17:02:55,Hetauda
TXN00002379,ACC7288,1303.84,deposit,2024-10-28 18:35:22,Nepalgunj
TXN00008021,ACC9474,25.27,payment,2024-10-28 18:36:44,Bhaktapur
TXN00007740,ACC5504,10201.89,transfer,2024-10-28 19:41:28,Janakpur
TXN00004320,ACC3166,1520.65,deposit,2024-10-28 21:51:16,
TXN00006999,ACC6067,2950.67,withdrawal,2024-10-28 22:12:10,Kathmandu
TXN00003865,ACC5166,1416.98,withdrawal,2024-10-28 23:03:18,Nepalgunj
TXN00000255,ACC9701,142.77,withdrawal,2024-10-28 23:39:42,Dharan
TXN00005378,ACC8434,33.15,transfer,2024-10-29 00:02:38,Butwal
TXN00007008,ACC5186,44663.29,withdrawal,2024-10-29 01:14:30,Lalitpur
TXN00004198,ACC6993,130.15,transfer,2024-10-29 03:37:09,Pokhara
TXN00008815,ACC8938,5573.24,deposit,2024-10-29 06:14:43,Dharan
TXN00003734,ACC3862,3984.34,transfer,2024-10-29 06:21:55,Lalitpur
TXN00009324,ACC8039,117.98,withdrawal,2024-10-29 09:40:57,Janakpur
TXN00004385,ACC7770,884.53,deposit,2024-10-29 10:51:56,Pokhara
TXN00006639,ACC4962,1347.18,withdrawal,2024-10-29 11:39:24,Pokhara
TXN00008481,ACC2035,1566.34,payment,2024-10-29 13:21:32,Butwal
TXN00006055,ACC3796,5898.37,payment,2024-10-29 14:54:23,Biratnagar
TXN00008712,ACC6642,1205.46,payment,2024-10-29 15:40:33,Bhaktapur
TXN00004723,ACC5973,3141.35,transfer,2024-10-29 17:07:25,Nepalgunj
TXN00000467,ACC7965,10181.56,transfer,2024-10-29 17:36:08,Pokhara
TXN00009338,ACC5606,1949.86,withdrawal,2024-10-29 17:48:58,Butwal
TXN00002551,ACC5840,124.96,deposit,2024-10-29 17:57:04,Nepalgunj
TXN00009264,ACC7729,643.59,payment,2024-10-29 19:05:45,Bhaktapur
TXN00004425,ACC9099,492.17,payment,2024-10-29 19:50:33,Dharan
TXN00005116,ACC7124,8422.97,deposit,2024-10-29 21:32:46,Bhaktapur
TXN00000725,ACC2395,4195.35,deposit,2024-10-29 22:19:23,Janakpur
TXN00000268,ACC2343,170.67,transfer,2024-10-29 22:23:48,Hetauda
TXN00001736,ACC2292,117.61,transfer,2024-10-30 00:04:09,Janakpur
TXN00002566,ACC8178,1317.9,withdrawal,2024-10-30 02:10:03,Lalitpur
TXN00004631,ACC6326,135.66,transfer,2024-10-30 03:36:34,Pokhara
TXN00007977,ACC2766,413.34,deposit,2024-10-30 04:01:03,Butwal
TXN00009413,ACC5521,9112.39,payment,2024-10-30 05:15:43,Butwal
TXN00007754,ACC7798,699.44,payment,2024-10-30 05:54:31,Pokhara
TXN00002037,ACC8319,6534.37,payment,2024-10-30 06:16:15,Dharan
TXN00005323,ACC3216,26066.25,deposit,2024-10-30 06:43:11,Kathmandu
TXN00005429,ACC9666,637.53,deposit,2024-10-30 07:09:05,Bhaktapur
TXN00003572,ACC7089,,transfer,2024-10-30 07:28:49,Dharan
TXN00009800,ACC4305,279.73,payment,2024-10-30 07:31:13,Pokhara
TXN00004668,ACC3734,83341.66,payment,2024-10-30 08:30:00,Nepalgunj
TXN00004503,ACC2245,125.56,withdrawal,2024-10-30 09:34:19,Pokhara
TXN00009753,ACC7940,346.78,deposit,2024-10-30 11:06:41,Biratnagar
TXN00004290,ACC9399,10008.72,deposit,2024-10-30 11:17:35,Butwal
TXN00001628,ACC6776,38639.59,transfer,2024-10-30 12:29:52,Biratnagar
TXN00006961,ACC4900,27815.89,transfer,2024-10-30 12:59:40,Nepalgunj
TXN00001637,ACC1510,441.31,withdrawal,2024-10-30 15:06:51,Dharan
TXN00006379,ACC3514,18271.33,deposit,2024-10-30 15:27:11,Bhaktapur
TXN00005071,ACC3165,282.07,withdrawal,2024-10-30 16:20:31,Lalitpur
TXN00003751,ACC7105,923.48,transfer,2024-10-30 17:14:22,Hetauda
TXN00000148,ACC8962,212.53,deposit,2024-10-30 18:35:44,Kathmandu
TXN00001520,ACC5934,121562.66,payment,2024-10-30 20:22:43,
TXN00001113,ACC3159,16985.84,payment,2024-10-30 20:32:59,Janakpur
TXN00001897,ACC4125,1776.51,withdrawal,2024-10-30 20:44:29,Bhaktapur
TXN00001844,ACC3108,3589.22,transfer,2024-10-30 22:28:43,Nepalgunj
TXN00002516,ACC7566,5743.13,withdrawal,2024-10-31 00:29:05,Lalitpur
TXN00004021,ACC1144,228632.95,withdrawal,2024-10-31 02:29:14,Hetauda
TXN00004216,ACC3608,9105.85,transfer,2024-10-31 02:54:14,Lalitpur
TXN00008453,ACC3915,507.03,withdrawal,2024-10-31 03:01:40,Kathmandu
TXN00008477,ACC1457,4044.25,transfer,2024-10-31 03:25:38,Biratnagar
TXN00008521,ACC2668,1868.3,withdrawal,2024-10-31 03:33:23,Kathmandu
TXN00009111,ACC2802,120116.6,deposit,2024-10-31 04:00:55,Hetauda
TXN00004893,ACC9702,954.42,transfer,2024-10-31 04:35:43,Dharan
TXN00000534,ACC5471,264.53,withdrawal,2024-10-31 04:56:15,Hetauda
TXN00002950,ACC1721,114.33,transfer,2024-10-31 05:29:24,Bhaktapur
TXN00002040,ACC5947,86.65,withdrawal,2024-10-31 06:26:35,Pokhara
TXN00008842,ACC4467,12571.64,withdrawal,2024-10-31 06:31:47,Butwal
TXN00007022,ACC8718,115.47,withdrawal,2024-10-31 08:28:00,Bhaktapur
TXN00005408,ACC2525,29748.52,payment,2024-10-31 08:42:17,Kathmandu
TXN00009090,ACC7968,939.11,transfer,2024-10-31 08:50:39,Biratnagar
TXN00008214,ACC7021,421.35,transfer,2024-10-31 10:12:14,Janakpur
TXN00002626,ACC2916,532.63,transfer,2024-10-31 11:54:33,Kathmandu
TXN00005855,ACC3745,188.07,withdrawal,2024-10-31 11:59:36,Kathmandu
TXN00006596,ACC2943,42460.61,deposit,2024-10-31 12:31:53,
TXN00006321,ACC7400,35130.05,withdrawal,2024-10-31 12:34:55,Butwal
TXN00005606,ACC3932,4633.96,transfer,2024-10-31 13:26:49,Lalitpur
TXN00008454,ACC4549,854.34,deposit,2024-10-31 13:51:37,Lalitpur
TXN00000219,ACC2235,1129.21,withdrawal,2024-10-31 14:01:53,Biratnagar
TXN00000142,ACC6038,40712.3,transfer,2024-10-31 17:19:47,Dharan
TXN00002663,ACC1505,9842.42,deposit,2024-10-31 18:36:10,Butwal
TXN00000617,ACC3506,3710.01,transfer,2024-10-31 20:12:31,Kathmandu
TXN00001356,ACC7041,16.74,deposit,2024-10-31 20:21:58,Hetauda
TXN00001047,ACC2035,10988.95,deposit,2024-10-31 23:11:03,Nepalgunj
TXN00003580,ACC8736,353.38,transfer,2024-11-01 01:20:29,Dharan
TXN00009347,ACC3968,5777.54,withdrawal,2024-11-01 01:21:45,Dharan
TXN00009716,ACC7958,2611.47,payment,2024-11-01 02:17:57,Janakpur
TXN00009774,ACC8821,1949.05,withdrawal,2024-11-01 03:12:36,Butwal
TXN00000829,ACC1888,1286.43,payment,2024-11-01 03:30:45,Biratnagar
TXN00004411,ACC8133,783.14,transfer,2024-11-01 04:17:26,Butwal
TXN00008059,ACC4889,4298.52,transfer,2024-11-01 04:20:11,Dharan
TXN00004565,ACC4066,14526.34,transfer,2024-11-01 05:07:31,Kathmandu
TXN00000270,ACC9565,3871.82,deposit,2024-11-01 06:30:00,Nepalgunj
TXN00006661,ACC7219,15777.11,deposit,2024-11-01 07:16:40,Lalitpur
TXN00009466,ACC7567,244.9,withdrawal,2024-11-01 07:24:49,Bhaktapur
TXN00002117,ACC7698,1887.11,withdrawal,2024-11-01 08:53:08,Kathmandu
TXN00005192,ACC2015,2744.67,withdrawal,2024-11-01 08:58:01,Biratnagar
TXN00005928,ACC5528,4160.17,payment,2024-11-01 09:24:21,Bhaktapur
TXN00008558,ACC4348,218948.92,payment,2024-11-01 09:38:12,Butwal
TXN00004878,ACC1646,7075.78,transfer,2024-11-01 11:14:26,Pokhara
TXN00006524,ACC7114,14974.33,payment,2024-11-01 11:25:53,Butwal
TXN00001147,ACC2204,332.77,transfer,2024-11-01 11:56:32,Hetauda
TXN00001353,ACC8404,8803.68,payment,2024-11-01 12:32:46,Butwal
TXN00001940,ACC9899,3626.29,transfer,2024-11-01 12:54:29,
TXN00006949,ACC2479,1428.57,transfer,2024-11-01 13:33:53,Biratnagar
TXN00008109,ACC4262,27270.18,withdrawal,2024-11-01 14:22:40,Biratnagar
TXN00008493,ACC4393,2377.21,deposit,2024-11-01 14:31:03,Kathmandu
TXN00006405,ACC3381,8458.26,withdrawal,2024-11-01 15:01:11,Dharan
TXN00008770,ACC4458,14180.99,payment,2024-11-01 15:29:05,Hetauda
TXN00004100,ACC8765,3444.58,deposit,2024-11-01 18:51:25,Janakpur
TXN00004057,ACC2702,55514.08,transfer,2024-11-01 19:19:09,Bhaktapur
TXN00004217,ACC3935,122185.4,withdrawal,2024-11-01 21:45:36,Dharan
TXN00007590,ACC5238,4185.98,payment,2024-11-01 22:07:19,Biratnagar
TXN00001773,ACC4342,858.08,withdrawal,2024-11-02 00:08:01,Dharan
TXN00009251,ACC6729,594.05,transfer,2024-11-02 00:38:05,Bhaktapur
TXN00008347,ACC4382,1404.1,deposit,2024-11-02 01:20:39,Pokhara
TXN00007909,ACC4425,13984.37,transfer,2024-11-02 01:30:14,Bhaktapur
TXN00005365,ACC4323,2037.58,transfer,2024-11-02 01:57:47,Hetauda
TXN00002010,ACC2845,19441.01,transfer,2024-11-02 02:13:30,Pokhara
TXN00006840,ACC6282,1779.31,payment,2024-11-02 03:09:54,Butwal
TXN00003396,ACC2843,186.42,deposit,2024-11-02 05:59:58,Lalitpur
TXN00003203,ACC3420,4649.8,withdrawal,2024-11-02 07:33:31,Biratnagar
TXN00004423,ACC1941,36710.1,deposit,2024-11-02 07:40:12,Biratnagar
TXN00003010,ACC9680,1161.83,transfer,2024-11-02 09:41:14,Lalitpur
TXN00009350,ACC4758,1534.98,withdrawal,2024-11-02 10:00:47,Nepalgunj
TXN00004200,ACC4658,9342.78,deposit,2024-11-02 12:34:09,Dharan
TXN00008964,ACC3418,1887.59,transfer,2024-11-02 15:04:16,Nepalgunj
TXN00008323,ACC7322,110775.58,transfer,2024-11-02 15:29:28,Dharan
TXN00007165,ACC6907,675.35,withdrawal,2024-11-02 16:48:17,Hetauda
TXN00003955,ACC1769,933.28,withdrawal,2024-11-02 18:12:50,Butwal
TXN00008138,ACC2071,9978.77,deposit,2024-11-02 18:49:16,Biratnagar
TXN00007889,ACC3044,9595.49,withdrawal,2024-11-02 19:18:59,Butwal
TXN00001465,ACC3267,933.51,withdrawal,2024-11-02 19:22:22,Bhaktapur
TXN00004293,ACC1916,153.22,transfer,2024-11-02 19:29:02,Lalitpur
TXN00004618,ACC6914,10.23,withdrawal,2024-11-02 20:36:55,Hetauda
TXN00003759,ACC7319,5191.18,deposit,2024-11-02 21:44:25,Biratnagar
TXN00007996,ACC3089,247635.04,withdrawal,2024-11-02 23:41:31,Pokhara
TXN00000172,ACC1344,583.11,deposit,2024-11-03 00:05:18,Bhaktapur
TXN00008606,ACC5012,29014.57,transfer,2024-11-03 00:13:13,Dharan
TXN00007050,ACC9460,297.03,payment,2024-11-03 01:56:41,Biratnagar
TXN00000457,ACC8461,2406.53,deposit,2024-11-03 03:41:18,Janakpur
TXN00004478,ACC8923,13536.29,transfer,2024-11-03 03:54:30,Janakpur
TXN00006516,ACC9078,729.66,payment,2024-11-03 04:21:06,Hetauda
TXN00009961,ACC5129,350.26,transfer,2024-11-03 05:34:55,Dharan
TXN00006077,ACC5487,231.2,deposit,2024-11-03 06:25:32,Hetauda
TXN00007001,ACC2999,14333.72,deposit,2024-11-03 07:16:43,Nepalgunj
TXN00002609,ACC9019,17928.24,withdrawal,2024-11-03 07:51:20,Bhaktapur
TXN00006850,ACC5907,408.63,deposit,2024-11-03 08:09:02,Hetauda
TXN00006680,ACC9088,992.69,transfer,2024-11-03 10:10:44,Bhaktapur
TXN00004067,ACC2433,4353.16,payment,2024-11-03 10:25:10,Biratnagar
TXN00000627,ACC6280,411.9,withdrawal,2024-11-03 10:30:22,Pokhara
TXN00009190,ACC9334,74651.5,transfer,2024-11-03 12:28:03,Biratnagar
TXN00007480,ACC3476,1470.67,deposit,2024-11-03 13:38:14,Nepalgunj
TXN00000007,ACC2679,70152.42,withdrawal,2024-11-03 14:07:54,Butwal
TXN00006329,ACC3424,48246.45,deposit,2024-11-03 14:42:17,Lalitpur
TXN00007564,ACC4360,17078.49,withdrawal,2024-11-03 16:33:51,Lalitpur
TXN00001000,ACC1645,9369.04,deposit,2024-11-03 17:08:55,
TXN00000999,ACC2591,951.12,withdrawal,2024-11-03 18:52:25,Hetauda
TXN00002656,ACC7703,16465.96,payment,2024-11-03 19:45:14,Janakpur
TXN00009387,ACC1669,607.02,transfer,2024-11-03 20:10:34,Pokhara
TXN00007403,ACC1606,2392.93,withdrawal,2024-11-03 21:04:56,Pokhara
TXN00006523,ACC2959,1426.19,transfer,2024-11-03 21:15:45,Pokhara
TXN00003400,ACC2641,1327.7,deposit,2024-11-03 22:01:22,Dharan
TXN00000404,ACC1027,3274.63,payment,2024-11-04 00:43:26,Lalitpur
TXN00001685,ACC9882,282.0,deposit,2024-11-04 00:58:52,Janakpur
TXN00009365,ACC9601,27496.73,transfer,2024-11-04 02:11:00,Hetauda
TXN00002365,ACC1539,846.81,deposit,2024-11-04 02:16:50,Bhaktapur
TXN00008926,ACC8987,10782.84,transfer,2024-11-04 04:47:20,Biratnagar
TXN00007627,ACC7974,26996.86,withdrawal,2024-11-04 04:49:55,Dharan
TXN00005343,ACC9582,99.11,transfer,2024-11-04 04:53:16,Biratnagar
TXN00005416,ACC5797,10820.43,payment,2024-11-04 05:16:13,Janakpur
TXN00003710,ACC9980,3225.66,withdrawal,2024-11-04 05:18:20,Biratnagar
TXN00005825,ACC5209,903.44,withdrawal,2024-11-04 05:19:50,Lalitpur
TXN00003719,ACC2809,2073.73,deposit,2024-11-04 06:02:20,Lalitpur
TXN00000134,ACC9837,7686.22,deposit,2024-11-04 06:17:51,Nepalgunj
TXN00008611,ACC5675,1190.27,deposit,2024-11-04 06:23:03,Biratnagar
TXN00006954,ACC9196,782.97,withdrawal,2024-11-04 06:55:12,Bhaktapur
TXN00005869,ACC8122,806.8,deposit,2024-11-04 09:07:09,Dharan
TXN00000409,ACC8066,3791.78,payment,2024-11-04 09:32:38,Dharan
TXN00009594,ACC5382,28938.01,transfer,2024-11-04 09:36:53,Kathmandu
TXN00005011,ACC6159,72885.4,transfer,2024-11-04 10:25:57,Butwal
TXN00002391,ACC6347,74.26,deposit,2024-11-04 10:27:22,Butwal
TXN00009020,ACC7451,11290.94,payment,2024-11-04 11:00:59,Biratnagar
TXN00003285,ACC9962,131.24,withdrawal,2024-11-04 11:21:58,Biratnagar
TXN00007837,ACC7228,12173.11,withdrawal,2024-11-04 11:45:38,Dharan
TXN00009326,ACC8116,6147.67,withdrawal,2024-11-04 12:35:30,Lalitpur
TXN00005266,ACC1528,579.86,deposit,2024-11-04 12:51:46,Kathmandu
TXN00009248,ACC6798,410.68,withdrawal,2024-11-04 14:29:08,Hetauda
TXN00009628,ACC6906,363366.53,deposit,2024-11-04 14:46:38,Janakpur
TXN00002765,ACC1266,4945.98,transfer,2024-11-04 15:06:05,Pokhara
TXN00005019,ACC6827,4066.96,deposit,2024-11-04 15:48:50,Dharan
TXN00007343,ACC2742,16369.61,withdrawal,2024-11-04 17:57:59,Hetauda
TXN00000159,ACC9835,275.17,transfer,2024-11-04 19:13:30,Janakpur
TXN00000479,ACC6198,1408113.77,payment,2024-11-04 20:10:07,Hetauda
TXN00000996,ACC4115,1699.01,transfer,2024-11-04 21:02:23,Nepalgunj
TXN00000308,ACC2753,913.11,transfer,2024-11-04 22:03:06,
TXN00004078,ACC7626,53.79,withdrawal,2024-11-04 23:05:32,Dharan
TXN00005600,ACC2735,7465.05,withdrawal,2024-11-04 23:07:45,Nepalgunj
TXN00001411,ACC9624,42463.0,withdrawal,2024-11-04 23:34:31,Kathmandu
TXN00009985,ACC8890,274.25,withdrawal,2024-11-05 00:40:09,Biratnagar
TXN00002136,ACC4648,946.52,deposit,2024-11-05 01:54:54,Janakpur
TXN00008916,ACC9110,7094.85,transfer,2024-11-05 05:04:07,Dharan
TXN00006823,ACC6531,525.4,payment,2024-11-05 05:36:11,Nepalgunj
TXN00003276,ACC6221,44841.33,deposit,2024-11-05 05:47:14,Nepalgunj
TXN00002465,ACC8501,16954.9,payment,2024-11-05 10:12:45,Biratnagar
TXN00003991,ACC3518,101.66,deposit,2024-11-05 10:16:53,Biratnagar
TXN00005577,ACC2875,783.46,deposit,2024-11-05 10:41:21,Nepalgunj
TXN00002927,ACC1480,2362.66,deposit,2024-11-05 11:30:06,Butwal
TXN00007597,ACC7110,128.26,deposit,2024-11-05 11:46:02,Hetauda
TXN00004248,ACC2275,240974.47,withdrawal,2024-11-05 15:05:37,Kathmandu
TXN00004485,ACC2904,2785.41,payment,2024-11-05 17:00:07,Butwal
TXN00007696,ACC1732,54786.6,payment,2024-11-05 20:19:50,Butwal
TXN00004240,ACC9542,2549.21,deposit,2024-11-05 21:07:58,Lalitpur
TXN00008124,ACC1343,2898.8,transfer,2024-11-05 22:11:04,Pokhara
TXN00004602,ACC6172,19437.41,withdrawal,2024-11-05 22:48:11,Butwal
TXN00002072,ACC9653,35322.01,withdrawal,2024-11-05 23:48:53,Dharan
TXN00004616,ACC6483,1604.71,transfer,2024-11-06 00:29:33,Kathmandu
TXN00005680,ACC7648,1099.63,transfer,2024-11-06 01:46:46,Butwal
TXN00005520,ACC4541,147.56,transfer,2024-11-06 02:26:25,Lalitpur
TXN00008690,ACC5053,4000.42,withdrawal,2024-11-06 02:39:48,Janakpur
TXN00004635,ACC2284,766.27,deposit,2024-11-06 03:24:26,Bhaktapur
